IYear;LME;Catch (tonnes/year);Landed value (USD/year);;;
1993;8;376039.5238;438110593.4;;;
1993;9;248690.4107;397456640.4;;;
1993;10;20105.13449;49042700.85;;;
1993;11;882775.7548;578173453.7;;;
1993;12;328743.6019;597398668.8;;;
1993;13;9767089.045;6108515246;;;
1993;14;1212391.083;4903103975;;;
1993;15;118698.1638;268968591;;;
1993;16;132551.1193;182655797.8;;;
1993;17;241531.658;361594929.1;;;
1993;18;64199.32593;196855961.5;;;
1993;19;1529922.029;2070905310;;;
1993;20;1080721.804;650945054.3;;;
1993;21;871433.5889;556411921;;;
1993;22;2992174.302;2739970481;;;
1993;23;609301.5944;554080452.4;;;
1993;24;1290406.291;2420177715;;;
1993;25;356677.7986;601724443.5;;;
1993;26;1045124.352;2708671577;;;
1993;27;1539622.208;1850531920;;;
1993;28;826756.1948;1349689993;;;
1993;29;1491720.903;962715740.2;;;
1993;30;191100.5808;369058452;;;
1993;31;41262.45213;55018916.79;;;
1993;32;2689858.854;2844260458;;;
1993;33;74583.12782;203069028.8;;;
1993;34;2461137.257;2629623997;;;
1993;35;358940.8191;521771600.6;;;
1993;36;4508055.951;5483909700;;;
1993;37;926886.3924;1157191237;;;
1993;38;1664961.847;1786354874;;;
1993;39;81642.43504;330582458.7;;;
1993;40;81618.5159;329704860;;;
1993;41;45128.49839;169051679.7;;;
1993;42;28217.59877;142904398.4;;;
1993;43;28747.75945;131461002;;;
1993;44;18779.49827;133285323.9;;;
1993;45;45064.81509;120783168.1;;;
1993;46;300620.3611;571887608.8;;;
1993;47;3097671.12;4183894072;;;
1993;48;1926364.65;2417234530;;;
1993;49;1388679.502;2270849305;;;
1993;50;1977234.123;2699720179;;;
1993;51;706141.3156;707914717.9;;;
1993;52;3247672.163;2354467188;;;
1993;53;1777488.362;1434629647;;;
1993;54;1134.342063;2251509.595;;;
1993;55;243.548896;423755.4346;;;
1993;56;3638.483288;2706633.765;;;
1993;57;3537.361456;1761667.664;;;
1993;58;2817.852753;2780913.533;;;
1993;59;243453.7017;210232926;;;
1993;60;153912.0802;171229590.8;;;
1993;61;7705.014559;1437360.836;;;
1993;62;344005.0505;694040067.3;;;
1993;63;1095.117645;1955357.911;;;
1993;64;558.9703539;664399.2894;;;
1993;65;326.0981846;741846.2618;;;
1993;66;30174.90411;82825178.72;;;
1994;1;1721598.061;1441409388;;;
1994;2;926017.3953;619412845.5;;;
1994;3;559773.292;467820900.3;;;
1994;4;129044.3246;148051344.2;;;
1994;5;1249391.186;1828426624;;;
1994;6;98034.35334;379454141.4;;;
1994;7;838160.8528;2941544053;;;
1994;8;343049.6819;535751136.1;;;
1994;9;236993.8922;806241698.3;;;
1994;10;21860.52362;54505924.28;;;
1994;11;1062292.092;656491276.9;;;
1994;12;383172.5868;697623626.3;;;
1994;13;13038298.23;9332192308;;;
1994;14;1157115.195;3796367880;;;
1994;15;102303.5691;230297612.2;;;
1994;16;162282.9824;206451498;;;
1994;17;255718.9321;358492379.6;;;
1994;18;128821.0452;442190683.2;;;
1994;19;1340762.08;1636062313;;;
1994;20;850662.067;903296535.5;;;
1994;21;955711.7721;661814457.5;;;
1994;22;3225592.286;2148891005;;;
1994;23;756576.9195;749826352.6;;;
1994;24;1331853.542;2057546401;;;
1994;25;321790.5275;548455386.9;;;
1994;26;1088106.562;2584011228;;;
1994;27;1510255.759;1590501511;;;
1994;28;773801.2656;1107868835;;;
1994;29;1332508.257;781429219.4;;;
1994;30;182107.6719;320005080.6;;;
1994;31;42725.21116;50518252.25;;;
1994;32;2831931.095;3649890473;;;
1994;33;79330.38486;225210934.9;;;
1994;34;2479696.906;2461542607;;;
1994;35;374498.1138;541367605;;;
1994;36;5202827.875;5627192162;;;
1994;37;931989.5878;1334496151;;;
1994;38;1774172.973;1751182905;;;
1994;39;76951.22343;347229472.3;;;
1994;40;79822.81144;357011157.2;;;
1994;41;32863.84872;160084932.6;;;
1994;42;23408.78597;142502929.3;;;
1994;43;25583.36396;134103542.8;;;
1994;44;17563.76856;136307331.2;;;
1994;45;40234.20015;122413987.4;;;
1994;46;328102.3518;642700749.6;;;
1994;47;3330845.387;4478078841;;;
1994;48;2086880.046;2459847562;;;
1994;49;1272621.06;2386401675;;;
1994;50;1755425.497;2458807089;;;
1994;51;681687.3526;669666266.9;;;
1994;52;3136019.983;2125472455;;;
1994;53;1670101.916;1187242279;;;
1994;54;1332.61071;2342141.934;;;
1994;55;268.0975796;427696.2008;;;
1994;56;3633.884896;1824399.361;;;
1994;57;3532.890485;1314729.549;;;
1994;58;2291.621333;2096821.123;;;
1994;59;187399.2287;213795951.4;;;
1994;60;139263.3344;207489004;;;
1994;61;10075.385;1583236.946;;;
1994;62;428480.3289;570336677.4;;;
1994;63;965.2985605;3186486.323;;;
1994;64;503.6725319;622304.3103;;;
1994;65;294.1389251;879059.3356;;;
1994;66;32930.56754;98370816.72;;;
1995;1;1772623.2;1469386533;;;
1995;2;842750.224;620907971.4;;;
1995;3;576236.7242;484146638;;;
1995;4;157346.4455;136618090;;;
1995;5;888208.0163;1647018211;;;
1995;6;79713.99017;379789012.6;;;
1995;7;882702.6781;3059269912;;;
1995;8;329092.6425;671368759;;;
1995;9;215339.6555;817424041.7;;;
1995;10;25539.30748;61283344.83;;;
1995;11;980383.5633;679025845.1;;;
1995;12;415938.5893;859907302.6;;;
1995;13;10104388.08;6745993174;;;
1995;14;1351263.52;5540401447;;;
1995;15;110180.7775;290218925.6;;;
1995;16;124836.0232;259088885.9;;;
1995;17;252309.3441;462614769.9;;;
1995;18;131051.7503;398330875.9;;;
1995;19;1245926.006;931025068.3;;;
1995;20;889364.425;413310104.3;;;
1995;21;1220509.817;218066753.6;;;
1995;22;3503309.484;2215761308;;;
1995;23;810276.6587;821340453.4;;;
1995;24;1467047.097;2135577163;;;
1995;25;349779.3713;766776660.2;;;
1995;26;1086623.433;2726816975;;;
1995;27;1919510.838;2428297610;;;
1995;28;852906.2204;1685393715;;;
1995;29;1255600.199;823685658.8;;;
1995;30;183746.0363;340405305.5;;;
1995;31;43720.92016;62996460.26;;;
1995;32;2878617.841;3469480769;;;
1995;33;83646.19639;166425999.5;;;
1995;34;2556082.366;2766860249;;;
1995;35;377110.1837;579320161;;;
1995;36;5058501.879;5515776305;;;
1995;37;936635.3615;1403959494;;;
1995;38;1829946.439;1940851422;;;
1995;39;80014.35511;352480764.2;;;
1995;40;84835.06117;341651302.1;;;
1995;41;32114.20389;128875411;;;
1995;42;25190.44099;134022682.8;;;
1995;43;28381.26829;136579777.1;;;
1995;44;20665.71255;136084490.8;;;
1995;45;44540.4492;122128987.9;;;
1995;46;402143.1341;891426641.6;;;
1995;47;3140443.179;4696714954;;;
1995;48;2098892.847;2305786173;;;
1995;49;1163498.11;3086416877;;;
1995;50;1613651.549;3189363685;;;
1995;51;671526.952;1007136879;;;
1995;52;3237169.789;3514895383;;;
1995;53;1664653.842;1683264135;;;
1995;54;1874.777389;2344457.901;;;
1995;55;333.5138557;406268.1884;;;
1995;56;3598.000016;2203778.991;;;
1995;57;3498.000011;1609617.804;;;
1995;58;2088.142261;1777042.273;;;
1995;59;133027.6478;147475396.6;;;
1995;60;163963.4119;157977692.4;;;
1995;61;9513.279607;1550195.027;;;
1995;62;500648.5014;763814038.4;;;
1995;63;956.6938055;3056739.164;;;
1995;64;552.3940053;690100.7987;;;
1995;65;240.1521698;426939.3939;;;
1995;66;34484.00169;113315203.3;;;
1996;1;1639387.139;1299359420;;;
1996;2;813728.4259;576260157.1;;;
1996;3;608863.8273;502824113.8;;;
1996;4;180919.3088;172627485.5;;;
1996;5;860957.7378;1479958074;;;
1996;6;60057.45534;296740970.7;;;
1996;7;828006.2672;2938138112;;;
1996;8;328784.5917;493938181.4;;;
1996;9;244376.5546;753903967.5;;;
1996;10;26884.38529;45719701.81;;;
1996;11;850048.2042;619087907.3;;;
1996;12;411068.1828;770399883.4;;;
1996;13;10645959.11;6946786457;;;
1996;14;1480426.994;5499946492;;;
1996;15;88154.87177;236597992.8;;;
1996;16;152152.0359;304574212.3;;;
1996;17;246807.3;463140044.7;;;
1996;18;122597.9269;335670095.2;;;
1996;19;1687395.787;948978231.9;;;
1996;20;972549.1055;385209729.8;;;
1996;21;1465632.331;259160745.4;;;
1996;22;2524168.339;1947336313;;;
1996;23;930840.5736;257905227.4;;;
1996;24;1352776.467;1981857669;;;
1996;25;352999.7204;875287151.5;;;
1996;26;1035209.737;2889297160;;;
1996;27;1930021.719;2281374413;;;
1996;28;976871.0561;1854081417;;;
1996;29;995665.3724;762839853.9;;;
1996;30;191871.5101;458540991.8;;;
1996;31;45358.65977;66771585.66;;;
1996;32;3092363.308;3702099728;;;
1996;33;77049.70498;158840331.9;;;
1996;34;2526587.526;3275836056;;;
1996;35;378480.2092;633497757.1;;;
1996;36;4927805.321;6025838754;;;
1996;37;899409.3326;1375547585;;;
1996;38;1854053.97;2092233341;;;
1996;39;69649.42179;316134530.3;;;
1996;40;62769.00688;235786603.9;;;
1996;41;26544.61189;97599455.67;;;
1996;42;24155.2933;147235128.2;;;
1996;43;27624.9254;133455482.2;;;
1996;44;18302.38458;140020892.4;;;
1996;45;42527.45642;112455762.9;;;
1996;46;298876.0231;604372773.7;;;
1996;47;3074149.349;4429622229;;;
1996;48;1903818.331;2234584939;;;
1996;49;1231959.951;2670919950;;;
1996;50;1626872.078;3017477746;;;
1996;51;669375.3853;975198544.2;;;
1996;52;3230279.989;3782744920;;;
1996;53;1584072.045;1968843410;;;
1996;54;1227.057589;1484113.862;;;
1996;55;254.7030967;291254.3069;;;
1996;56;3598.000016;1985811.972;;;
1996;57;3498.000011;1606182.406;;;
1996;58;1995.532345;1392936.279;;;
1996;59;380794.4462;184837588.7;;;
1996;60;160220.5357;149511507;;;
1996;61;13234.1431;1975515.795;;;
1996;62;390435.3921;570361015.6;;;
1996;63;1028.073685;2882723.763;;;
1996;64;138.0248328;136766.8512;;;
1996;65;255.16394;632321.4614;;;
1996;66;34983.86841;96758186.43;;;
1997;1;1537110.686;1128297996;;;
1997;2;845122.5419;568800596.9;;;
1997;3;715386.1758;534228771.7;;;
1997;4;188758.2672;201525925.1;;;
1997;5;969833.6839;1386870906;;;
1997;6;50619.75008;244557332.8;;;
1997;7;800937.9902;2720919657;;;
1997;8;322636.128;416364421.2;;;
1997;9;255778.8251;750278555.9;;;
1997;10;10507.63787;30487903.21;;;
1997;11;751961.8427;629068292;;;
1997;12;389311.0454;725072639.5;;;
1997;13;9366346.489;6208638050;;;
1997;14;1642525.109;6013089342;;;
1997;15;88646.67902;257322974.1;;;
1997;16;176980.0829;300864169.4;;;
1997;17;257399.2852;496228923.1;;;
1997;18;114992.6835;326202281.7;;;
1997;19;1826715.722;896371391.3;;;
1997;20;985184.087;366785754.9;;;
1997;21;1630888.643;239162542.1;;;
1997;22;2861397.326;2141581907;;;
1997;23;981078.7945;215423833.6;;;
1997;24;1330918.623;2352630463;;;
1997;25;384786.7329;1117080077;;;
1997;26;1004277.221;2547158400;;;
1997;27;1942098.921;2162321010;;;
1997;28;977296.9416;1884549922;;;
1997;29;1025036.916;790985283.8;;;
1997;30;202931.2576;489443068.9;;;
1997;31;39730.94144;65394972.46;;;
1997;32;3155413.56;3879538903;;;
1997;33;88774.75752;180839119.1;;;
1997;34;2770156.796;2963800462;;;
1997;35;374158.3028;463695041.4;;;
1997;36;5859769.481;6048573597;;;
1997;37;920932.1062;1341267041;;;
1997;38;1870235.022;1733831897;;;
1997;39;65557.0472;290413102.8;;;
1997;40;57077.10952;232375114.1;;;
1997;41;26536.14215;97186508.2;;;
1997;42;24090.04423;141987804.1;;;
1997;43;26389.03567;124018699.1;;;
1997;44;17225.54432;133351570.1;;;
1997;45;41865.9497;97363372.16;;;
1997;46;425625.4299;828373961.1;;;
1997;47;4045485.428;4883688698;;;
1997;48;2474911.675;2684315052;;;
1997;49;1280748.639;2408754151;;;
1997;50;1160388.808;1843550957;;;
1997;51;386334.1354;419118202.3;;;
1997;52;1790997.797;1241724086;;;
1997;53;1031982.406;835976622.3;;;
1997;54;1312.331777;1814493.676;;;
1997;55;266.2409567;334971.5436;;;
1997;56;3648.484607;2026596.917;;;
1997;57;3547.08563;1705992.368;;;
1997;58;2031.606404;1498200.842;;;
1997;59;269903.5021;155644776.4;;;
1997;60;155775.0148;140881438.7;;;
1997;61;10772.39266;1438485.438;;;
1997;62;319517.2808;451989838.6;;;
1997;63;1005.698745;1748369.894;;;
1997;64;140.9071654;125195.2449;;;
1997;65;193.3690633;371449.4448;;;
1997;66;30206.87879;71121230.1;;;
1998;1;1504562.216;881880084.4;;;
1998;2;839585.1182;484459284.6;;;
1998;3;560394.6213;409871438.6;;;
1998;4;141594.4884;184544596.9;;;
1998;5;890277.6866;1543195747;;;
1998;6;67244.5026;273671169.7;;;
1998;7;772272.9601;2415665089;;;
1998;8;335135.3477;387694914.4;;;
1998;9;291157.9285;681058714.7;;;
1998;10;11071.89756;25847377.06;;;
1998;11;680810.4304;539928065.9;;;
1998;12;423198.9158;734267565;;;
1998;13;5028053.467;4147783067;;;
1998;14;1416122.791;6049430250;;;
1998;15;87524.09028;218557080.5;;;
1998;16;145972.2674;231603034.6;;;
1998;17;267897.4068;464024822.3;;;
1998;18;114891.8498;275659329.5;;;
1998;19;1303043.346;507022442.3;;;
1998;20;864109.558;305288808.4;;;
1998;21;1474661.536;215678311.5;;;
1998;22;2683112.27;2204872969;;;
1998;23;892793.278;192455394.6;;;
1998;24;1415432.59;2013641122;;;
1998;25;398713.9671;796897351;;;
1998;26;991137.5786;2180074968;;;
1998;27;2124316.159;2159487875;;;
1998;28;985930.4603;1823000823;;;
1998;29;1164910.821;1095487299;;;
1998;30;199085.8904;378463761.6;;;
1998;31;38979.21664;78114014.76;;;
1998;32;2943059.123;3416932773;;;
1998;33;87438.63277;135796450.5;;;
1998;34;2884128.224;2566918072;;;
1998;35;376278.561;399606861.1;;;
1998;36;5880432.38;5468150836;;;
1998;37;914630.5451;776944724.2;;;
1998;38;1883472.618;988125381.3;;;
1998;39;50501.83122;222148026.3;;;
1998;40;19050.55932;102237922.3;;;
1998;41;16799.34044;57608212.14;;;
1998;42;23884.44585;128293444.8;;;
1998;43;25498.67423;135640796.3;;;
1998;44;15884.80655;108028162.1;;;
1998;45;41045.35756;93087932.17;;;
1998;46;440424.4443;1054925843;;;
1998;47;4411289.842;5813039785;;;
1998;48;2353854.265;2309662073;;;
1998;49;1137072.155;2551409217;;;
1998;50;1140763.939;1685278075;;;
1998;51;330725.7183;310587279;;;
1998;52;1736820.069;872983803.6;;;
1998;53;964118.1643;676888635.2;;;
1998;54;1006.091071;1274997.974;;;
1998;55;232.2353536;273401.4666;;;
1998;56;3663.035526;2064993.052;;;
1998;57;3561.233329;2465255.601;;;
1998;58;2040.10507;1509860.768;;;
1998;59;238265.4059;132494179.7;;;
1998;60;173597.3591;147034002.4;;;
1998;61;12147.22209;1617865.963;;;
1998;62;315983.9072;369564278.5;;;
1998;63;1021.740845;1513213.671;;;
1998;64;204.3799105;164247.5539;;;
1998;65;202.4175935;295573.4695;;;
1998;66;33220.30836;69177349.69;;;
1999;1;1396164.459;987786311.9;;;
1999;2;770485.417;488635792.9;;;
1999;3;653204.2396;429196370.7;;;
1999;4;153274.9732;173142947;;;
1999;5;1020098.406;1300706479;;;
1999;6;51953.89797;223314232;;;
1999;7;760433.4396;2965984502;;;
1999;8;347977.6006;449234335.6;;;
1999;9;313614.5328;868059076.8;;;
1999;10;8207.747258;18404552.84;;;
1999;11;570033.3247;459784837.5;;;
1999;12;350987.4109;666844175.8;;;
1999;13;10071951.68;5151849792;;;
1999;14;1479966.343;4127483619;;;
1999;15;89627.26684;159343663.1;;;
1999;16;103053.9738;155387848.2;;;
1999;17;262240.4073;387197121.9;;;
1999;18;124883.8673;306731702.6;;;
1999;19;1283148.468;437955899;;;
1999;20;896268.505;290182997.6;;;
1999;21;1468026.939;201526059.1;;;
1999;22;2580374.4;2252109431;;;
1999;23;863847.2325;245014008.9;;;
1999;24;1083370.979;1390041300;;;
1999;25;371505.5499;660496864.4;;;
1999;26;987811.6768;2005055024;;;
1999;27;2129716.46;1793616067;;;
1999;28;920089.3601;961168020.3;;;
1999;29;1187756.424;661527198.2;;;
1999;30;210774.7612;381671703;;;
1999;31;44151.62974;78197242.68;;;
1999;32;3028910.389;3413224390;;;
1999;33;102645.6782;158371731.7;;;
1999;34;3119950.183;2854787287;;;
1999;35;839068.4465;845132744.7;;;
1999;36;6206219.284;5671828404;;;
1999;37;959944.1415;899966858.6;;;
1999;38;1219270.073;909303163;;;
1999;39;54313.93377;202896115.6;;;
1999;40;17752.82745;74834580.36;;;
1999;41;13487.47836;52328438.27;;;
1999;42;27158.37333;143217975.7;;;
1999;43;30287.19997;137915509.5;;;
1999;44;18937.24277;135165172.7;;;
1999;45;43818.40701;114443870.8;;;
1999;46;399742.9485;963169664.5;;;
1999;47;4531321.979;6000605163;;;
1999;48;2469393.332;2295557892;;;
1999;49;1103019.483;2700409269;;;
1999;50;1111777.632;1821447449;;;
1999;51;305672.2428;319215284.8;;;
1999;52;1506197.645;754301516.6;;;
1999;53;867271.7733;571236293.5;;;
1999;54;1440.704149;1872022.08;;;
1999;55;283.7555114;357274.2752;;;
1999;56;3667.202128;1275134.494;;;
1999;57;3565.284472;1438726.272;;;
1999;58;2266.087008;1307336.698;;;
1999;59;156587.6123;140896336.8;;;
1999;60;193582.1326;147606567.9;;;
1999;61;8473.360207;1225887.378;;;
1999;62;425792.2392;481343490.2;;;
1999;63;1088.09365;1383683.65;;;
1999;64;457.8771118;576294.2763;;;
1999;65;247.691248;339642.2013;;;
1999;66;35391.80514;73909205.82;;;
2000;1;1373797.835;822719298.3;;;
2000;2;713387.3998;437855475.1;;;
2000;3;724146.6077;457494578;;;
2000;4;187497.4614;181752365.2;;;
2000;5;1025455.661;1891065617;;;
2000;6;83407.36998;394171457;;;
2000;7;799943.7577;3220231423;;;
2000;8;352533.9354;551795296.5;;;
2000;9;323841.3664;925649186.2;;;
2000;10;10533.6428;20496107.12;;;
2000;11;686387.6758;517515127.9;;;
2000;12;314813.9709;758740718.1;;;
2000;13;11219069.03;6054456052;;;
2000;14;1288042.72;3541510772;;;
2000;15;107180.52;198129681.9;;;
2000;16;104476.6236;188360337.6;;;
2000;17;275367.9134;484104712.6;;;
2000;18;117721.7208;271669373.6;;;
2000;19;1546023.663;363392062.9;;;
2000;20;1033657.443;256003090.3;;;
2000;21;1498080.12;180866660.4;;;
2000;22;2585484.88;1910874713;;;
2000;23;829754.2612;153761890.6;;;
2000;24;1235687.325;1853637860;;;
2000;25;330579.1888;512063203.9;;;
2000;26;993350.9098;1905938743;;;
2000;27;2120543.619;1749957677;;;
2000;28;894998.4061;937683814.2;;;
2000;29;1277719.5;675512035;;;
2000;30;212824.4613;377632561.2;;;
2000;31;40985.74645;83020607.58;;;
2000;32;2987972.972;3904946901;;;
2000;33;108036.8656;185124661.2;;;
2000;34;3232607.929;3795261573;;;
2000;35;862934.3623;1089450662;;;
2000;36;6625410.345;7574046415;;;
2000;37;974449.3326;1091493416;;;
2000;38;1255648.408;1037894751;;;
2000;39;52591.03093;210715836.6;;;
2000;40;17575.5781;75651172.73;;;
2000;41;13313.01801;59236497.46;;;
2000;42;28165.19262;165854156.2;;;
2000;43;29006.82987;194032693.2;;;
2000;44;19243.85015;172045513;;;
2000;45;44126.31892;125915191;;;
2000;46;371851.0114;665812393.5;;;
2000;47;3827691.42;5326193185;;;
2000;48;2490293.607;2870988368;;;
2000;49;1009874.73;2612837272;;;
2000;50;1035187.751;1886916187;;;
2000;51;294815.9046;348511223.5;;;
2000;52;1354051.102;743199923.8;;;
2000;53;847920.7892;660952781.9;;;
2000;54;1445.187096;2035263.641;;;
2000;55;286.8292968;380193.7104;;;
2000;56;3676.802035;1614116.356;;;
2000;57;3574.618356;1868342.675;;;
2000;58;2535.26558;1226868.912;;;
2000;59;196766.9461;72487597.86;;;
2000;60;160816.0213;38452880.71;;;
2000;61;15946.22023;1874580.053;;;
2000;62;420659.0395;431798852.9;;;
2000;63;985.3143809;1605262.695;;;
2000;64;757.2514474;427863.2041;;;
2000;65;205.7853929;396219.0083;;;
2000;66;42179.64699;80458096.23;;;
2001;1;1545603.721;748979644.2;;;
2001;2;825080.6932;428074110.3;;;
2001;3;725857.2642;407622808.4;;;
2001;4;216334.031;175311025.9;;;
2001;5;917256.5833;1581625148;;;
2001;6;73668.03226;304873894.9;;;
2001;7;919095.1251;3200913701;;;
2001;8;349805.0544;484054922;;;
2001;9;344433.8541;882749707.2;;;
2001;10;7293.780891;19263815.73;;;
2001;11;736959.3059;622816951.6;;;
2001;12;309408.9618;793837129.5;;;
2001;13;8359778.528;5211147086;;;
2001;14;1228641.629;4332959665;;;
2001;15;124816.4835;178062589.2;;;
2001;16;126115.1194;180933567.6;;;
2001;17;291608.4857;470793242.1;;;
2001;18;132637.7735;294071200;;;
2001;19;1490759.426;394875838.5;;;
2001;20;1118238.456;308439780.5;;;
2001;21;1486042.662;225555279;;;
2001;22;2532577.858;1884983515;;;
2001;23;775560.6858;185640627.2;;;
2001;24;1230581.552;1953899235;;;
2001;25;341335.1505;522246618.5;;;
2001;26;1018558.199;1931107028;;;
2001;27;2371012.89;2052393390;;;
2001;28;873944.2974;912628989.7;;;
2001;29;1299833.483;875807892.7;;;
2001;30;226357.4079;411551553;;;
2001;31;48618.22018;107721043.2;;;
2001;32;3021631.942;4124787384;;;
2001;33;104713.2772;170490563;;;
2001;34;3381073.879;4380382100;;;
2001;35;835772.8748;1084818512;;;
2001;36;6697975.017;8168734821;;;
2001;37;1027174.105;1094358306;;;
2001;38;1436928.441;1242375082;;;
2001;39;66049.59159;243880005;;;
2001;40;17693.41363;76049650.57;;;
2001;41;13998.97805;52715395.98;;;
2001;42;25644.98026;155319250.3;;;
2001;43;26756.69704;161050496.4;;;
2001;44;16248.88837;127047177.1;;;
2001;45;36429.77261;106105905.9;;;
2001;46;384405.0006;678870927.1;;;
2001;47;3778183.599;5247793751;;;
2001;48;2502667.044;3093579596;;;
2001;49;955947.5296;2220959252;;;
2001;50;1015750.151;1744607485;;;
2001;51;280825.9967;306738916.3;;;
2001;52;1203015.106;724891215.3;;;
2001;53;794452.9114;722847019.6;;;
2001;54;1521.264521;1956943.695;;;
2001;55;299.2896106;356675.613;;;
2001;56;3646.676267;1900059.928;;;
2001;57;3545.3274;2352223.348;;;
2001;58;2050.296621;957657.5864;;;
2001;59;280900.2977;95146348.04;;;
2001;60;311332.1215;162987879.3;;;
2001;61;9928.477166;1487226.134;;;
2001;62;455508.0942;352041613.9;;;
2001;63;1139.356218;1107130.766;;;
2001;64;484.767875;170200.7644;;;
2001;65;261.597621;311761.4803;;;
2001;66;38532.76817;57337777.53;;;
2002;1;1530348.071;726924649.8;;;
2002;2;825575.8346;374239235;;;
2002;3;693065.1103;400861226.2;;;
2002;4;224677.0091;166387117.1;;;
2002;5;942565.9389;1419518459;;;
2002;6;71777.06815;269282789.6;;;
2002;7;955358.6937;3721286234;;;
2002;8;363855.4311;497741197.2;;;
2002;9;303292.9241;724195289.4;;;
2002;10;7280.790495;19934532.34;;;
2002;11;685101.1704;569028961.8;;;
2002;12;373323.882;623250826.7;;;
2002;13;9525748.604;5467087254;;;
2002;14;1123706.237;1980985429;;;
2002;15;135022.0209;158770669;;;
2002;16;117059.549;156050000.7;;;
2002;17;299325.7873;391599759;;;
2002;18;132643.2478;186587365.9;;;
2002;19;1604154.708;303482039.7;;;
2002;20;1447104.146;298725264.7;;;
2002;21;1284237.447;193343790.8;;;
2002;22;2615767.876;1856942675;;;
2002;23;694758.6925;164179860.4;;;
2002;24;1114130.789;1931274133;;;
2002;25;267812.4196;474840210;;;
2002;26;961703.1402;1960403885;;;
2002;27;2001295.846;1606131724;;;
2002;28;802762.5088;712669704;;;
2002;29;1308156.035;782852263.1;;;
2002;30;250375.8179;391511845.5;;;
2002;31;47930.31689;94291792.27;;;
2002;32;3179749.07;3465405093;;;
2002;33;107447.948;174256847;;;
2002;34;3673310.894;4221417380;;;
2002;35;863810.6264;1011544747;;;
2002;36;6000721.98;6778751795;;;
2002;37;1029231.79;1187823879;;;
2002;38;1475587.008;1545555717;;;
2002;39;58994.29639;230114147.3;;;
2002;40;18218.74594;71881635.46;;;
2002;41;13477.60865;44184507.69;;;
2002;42;28620.9328;142747181.3;;;
2002;43;29494.70302;166720244;;;
2002;44;16476.86127;107875626.1;;;
2002;45;40762.76301;115604878.1;;;
2002;46;379921.4281;708323859;;;
2002;47;2918198.819;3778751301;;;
2002;48;1827038.213;2197639109;;;
2002;49;772632.105;1659236208;;;
2002;50;1278280.697;2142889738;;;
2002;51;585725.6234;862647961.8;;;
2002;52;2411935.834;3343846134;;;
2002;53;1479942.511;2166510819;;;
2002;54;869.2278596;1056670.391;;;
2002;55;220.0079674;242204.5355;;;
2002;56;3598.000016;1862277.957;;;
2002;57;3498.000011;2182392.14;;;
2002;58;1963.890952;899655.7687;;;
2002;59;314697.9093;80491756.95;;;
2002;60;301758.2379;147908146.2;;;
2002;61;2750.086998;1513250.897;;;
2002;62;502360.6208;482000468.9;;;
2002;63;1023.143925;1151301.091;;;
2002;64;399.3238031;302916.5314;;;
2002;65;329.9418302;403546.1504;;;
2002;66;45439.43813;56195485.28;;;
2003;1;1602844.444;878044027.9;;;
2003;2;871511.2601;495716930;;;
2003;3;623762.3612;409034258.5;;;
2003;4;204908.2798;151390110.2;;;
2003;5;899211.3664;1421522678;;;
2003;6;73947.24406;298600303.8;;;
2003;7;881450.3399;3027903507;;;
2003;8;344558.378;550297069.4;;;
2003;9;373747.6174;983305555.2;;;
2003;10;7184.535007;20163384.21;;;
2003;11;589650.8657;505410671.8;;;
2003;12;379951.7167;604188233;;;
2003;13;6807586.452;3725678317;;;
2003;14;1102262.905;1892328082;;;
2003;15;120430.965;154255664;;;
2003;16;114178.4286;140734770.3;;;
2003;17;311681.4369;390927964.9;;;
2003;18;150256.0952;240378035.2;;;
2003;19;1368545.561;36600858.03;;;
2003;20;869897.102;215787016.5;;;
2003;21;1674169.774;176124592.3;;;
2003;22;2061856.14;1666897400;;;
2003;23;621052.2845;161907490.7;;;
2003;24;1134914.233;2076861743;;;
2003;25;254066.4398;515794094.1;;;
2003;26;940850.9446;2347627561;;;
2003;27;1896597.565;1667023391;;;
2003;28;879534.8961;830386711.6;;;
2003;29;1304851.048;879306429;;;
2003;30;308238.5345;434356309.4;;;
2003;31;50048.16797;84382170.49;;;
2003;32;3218308.155;3658813747;;;
2003;33;121038.2615;213470237.1;;;
2003;34;3750565.959;3682757953;;;
2003;35;886491.5417;1089815943;;;
2003;36;6539343.161;6820508595;;;
2003;37;1073539.356;1229327051;;;
2003;38;1565507.708;1862052748;;;
2003;39;61101.22166;217063944.1;;;
2003;40;18641.57435;66194821.91;;;
2003;41;13721.38542;49582686.11;;;
2003;42;30850.77785;136166739.2;;;
2003;43;32848.07676;159499433.9;;;
2003;44;19389.50362;116600173.6;;;
2003;45;47741.15362;141534162.2;;;
2003;46;369828.2714;757930111.1;;;
2003;47;3168870.972;3979543370;;;
2003;48;2068940.008;2505776995;;;
2003;49;691535.083;1435598691;;;
2003;50;1160684.413;1732899448;;;
2003;51;564809.7745;716669741.1;;;
2003;52;2702446.401;3254626368;;;
2003;53;1326759.328;1582225331;;;
2003;54;927.0647822;1006101.695;;;
2003;55;226.7751586;232629.0595;;;
2003;56;3598.000016;1602660.883;;;
2003;57;3498.000011;1910798.051;;;
2003;58;1388.53497;761744.0149;;;
2003;59;250750.5274;79622899.3;;;
2003;60;367759.4697;149123296.3;;;
2003;61;8027.09364;1539043.649;;;
2003;62;434269.2342;524814623.8;;;
