Year,LME,LME_name,Effective Effort (kilowatt)
1992,34,Bay of Bengal,146 818 967.69
1992,35,Gulf of Thailand,37 797 902.78
1992,36,South China Sea,142 745 209.73
1992,37,Sulu-Celebes Sea,376 131 624.89
1992,38,Indonesian Sea,203 002 809.01
1992,39,North Australian Shelf,5 883 840.71
1992,40,Northeast Australian Shelf,21 086 585.92
1992,41,East Central Australian Shelf,4 146 733.05
1992,42,Southeast Australian Shelf,51 553 850.08
1992,43,Southwest Australian Shelf,28 895 634.27
1992,44,West Central Australian Shelf,3 063 252.57
1992,45,Northwest Australian Shelf,16 645 557.46
1992,46,New Zealand Shelf,29 476 025.32
1992,47,East China Sea,80 581 065.18
1992,48,Yellow Sea,31 565 774.19
1992,49,Kuroshio Current,138 889 066.44
1992,50,Sea of Japan,81 622 771.96
1992,51,Oyashio Current,6 403 949.75
1992,52,Okhotsk Sea,29 151 507.05
1992,53,West Bering Sea,3 633 094.13
1992,54,Nrothern Bering - Chukchi Sea,18 573 073.57
1992,59,Greenland Sea,16 411 443.48
1992,60,Faroe Plateau,13 218 909.26
1992,61,Antarctic,2 557 732.98
1992,62,Black Sea,101 176 386.76
1992,65,Aleutian,8 876 934.68
1993,1,East Bering Sea,41 370 978.25
1993,2,Gulf of Alaska,314 694 866.57
1993,3,California Current,94 752 644.78
1993,4,Gulf of California,12 749 099.58
1993,5,Gulf of Mexico,137 466 605.54
1993,6,Southeast U.S. Continental Shelf,27 103 333.47
1993,7,Northeast U.S. Continental Shelf,269 974 019.29
1993,8,Scotian Shelf,91 752 280.81
1993,9,Newfoundland-Labrador Shelf,138 113 732.87
1993,10,Insular Pacific-Hawaiian,39 736 372.02
1993,11,Pacific Central-American Coastal,85 871 242.35
1993,12,Caribbean Sea,134 174 592.54
1993,13,Humboldt Current,99 560 053.84
1993,14,Patagonian Shelf,32 595 823.23
1993,15,South Brazil Shelf,38 307 357.88
1993,16,East Brazil Shelf,77 062 179.16
1993,17,North Brazil Shelf,46 321 601.96
1993,18,Canadian Eastern Arctic -West Greenland,63 938 098.52
1993,19,Iceland Shelf/Sea,3 023 861.03
1993,20,Barents Sea,101 291 570.23
1993,21,Norwegian Sea,61 728 008.27
1993,22,North Sea,317 485 756.25
1993,23,Baltic Sea,282 979 892.51
1993,24,Celtic-Biscay Shelf,454 111 872.68
1993,25,Iberian Coastal,69 842 261.23
1993,26,Mediterranean Sea,425 406 617.75
1993,27,Canary Current,72 716 950.54
1993,28,Guinea Current,214 696 320.14
1993,29,Benguela Current,19 529 601.92
1993,30,Agulhas Current,112 046 455.38
1993,31,Somali Coastal Current,33 510 028.65
1993,32,Arabian Sea,278 941 332.58
1993,33,Red Sea,30 671 046.36
1993,34,Bay of Bengal,161 936 360.34
1993,35,Gulf of Thailand,36 117 210.75
1993,36,South China Sea,163 635 516.14
1993,37,Sulu-Celebes Sea,410 092 407.56
1993,38,Indonesian Sea,210 548 803.95
1993,39,North Australian Shelf,5 737 889.83
1993,40,Northeast Australian Shelf,22 150 983.45
1993,41,East Central Australian Shelf,15 356 309.61
1993,42,Southeast Australian Shelf,94 373 463.11
1993,43,Southwest Australian Shelf,29 526 519.71
1993,44,West Central Australian Shelf,2 396 701.59
1993,45,Northwest Australian Shelf,15 865 775.44
1993,46,New Zealand Shelf,27 750 930.23
1993,47,East China Sea,79 447 462.73
1993,48,Yellow Sea,21 409 167.17
1993,49,Kuroshio Current,126 876 677.91
1993,50,Sea of Japan,82 948 904.27
1993,51,Oyashio Current,7 233 296.71
1993,52,Okhotsk Sea,30 625 306.79
1993,53,West Bering Sea,4 303 236.60
1993,54,Nrothern Bering - Chukchi Sea,19 628 678.48
1993,58,Kara Sea,0.03
1993,59,Greenland Sea,49 903 916.72
1993,60,Faroe Plateau,57 389.69
1993,61,Antarctic,1 484 614.08
1993,62,Black Sea,99 962 829.33
1993,65,Aleutian,9 321 176.11
1994,1,East Bering Sea,37 849 753.81
1994,2,Gulf of Alaska,302 254 381.67
1994,3,California Current,104 291 530.41
1994,4,Gulf of California,11 328 938.24
1994,5,Gulf of Mexico,146 253 584.62
1994,6,Southeast U.S. Continental Shelf,24 606 052.83
1994,7,Northeast U.S. Continental Shelf,248 949 057.00
1994,8,Scotian Shelf,129 410 946.10
1994,9,Newfoundland-Labrador Shelf,122 878 611.25
1994,10,Insular Pacific-Hawaiian,42 837 362.91
1994,11,Pacific Central-American Coastal,127 047 502.38
1994,12,Caribbean Sea,144 783 198.18
1994,13,Humboldt Current,107 082 014.78
1994,14,Patagonian Shelf,36 617 915.47
1994,15,South Brazil Shelf,44 108 972.62
1994,16,East Brazil Shelf,83 187 912.13
1994,17,North Brazil Shelf,47 570 515.60
1994,18,Canadian Eastern Arctic -West Greenland,63 980 797.79
1994,19,Iceland Shelf/Sea,3 454 610.53
1994,20,Barents Sea,104 139 507.56
1994,21,Norwegian Sea,49 016 533.18
1994,22,North Sea,406 996 720.28
1994,23,Baltic Sea,243 177 935.82
1994,24,Celtic-Biscay Shelf,442 961 255.39
1994,25,Iberian Coastal,79 825 496.55
1994,26,Mediterranean Sea,433 218 263.56
1994,27,Canary Current,79 949 162.90
1994,28,Guinea Current,228 107 627.00
1994,29,Benguela Current,42 616 392.75
1994,30,Agulhas Current,122 377 956.91
1994,31,Somali Coastal Current,32 382 658.17
1994,32,Arabian Sea,270 236 259.25
1994,33,Red Sea,33 172 486.03
1994,34,Bay of Bengal,164 033 667.36
1994,35,Gulf of Thailand,39 666 145.17
1994,36,South China Sea,162 968 057.15
1994,37,Sulu-Celebes Sea,477 104 114.08
1994,38,Indonesian Sea,218 974 816.95
1994,39,North Australian Shelf,5 161 522.60
1994,40,Northeast Australian Shelf,24 079 102.45
1994,41,East Central Australian Shelf,6 120 918.21
1994,42,Southeast Australian Shelf,46 431 324.01
1994,43,Southwest Australian Shelf,28 078 285.75
1994,44,West Central Australian Shelf,1 820 425.89
1994,45,Northwest Australian Shelf,14 270 248.46
1994,46,New Zealand Shelf,31 981 569.72
1994,47,East China Sea,79 104 109.59
1994,48,Yellow Sea,20 161 825.08
1994,49,Kuroshio Current,128 593 748.18
1994,50,Sea of Japan,82 535 155.01
1994,51,Oyashio Current,8 301 085.61
1994,52,Okhotsk Sea,33 941 027.97
1994,53,West Bering Sea,3 655 774.60
1994,54,Nrothern Bering - Chukchi Sea,19 642 635.64
1994,58,Kara Sea,0.00
1994,59,Greenland Sea,52 240 750.66
1994,60,Faroe Plateau,50 919.14
1994,61,Antarctic,1 317 442.72
1994,62,Black Sea,186 645 144.22
1994,65,Aleutian,9 911 064.61
1995,1,East Bering Sea,36 959 243.29
1995,2,Gulf of Alaska,277 951 930.37
1995,3,California Current,95 019 331.36
1995,4,Gulf of California,14 017 062.09
1995,5,Gulf of Mexico,143 061 413.86
1995,6,Southeast U.S. Continental Shelf,23 809 902.31
1995,7,Northeast U.S. Continental Shelf,193 293 277.37
1995,8,Scotian Shelf,115 299 091.15
1995,9,Newfoundland-Labrador Shelf,115 346 154.83
1995,10,Insular Pacific-Hawaiian,40 039 031.74
1995,11,Pacific Central-American Coastal,120 277 491.24
1995,12,Caribbean Sea,136 158 165.25
1995,13,Humboldt Current,103 095 472.02
1995,14,Patagonian Shelf,51 645 653.52
1995,15,South Brazil Shelf,40 354 338.39
1995,16,East Brazil Shelf,77 669 213.46
1995,17,North Brazil Shelf,43 654 096.84
1995,18,Canadian Eastern Arctic -West Greenland,64 642 245.09
1995,19,Iceland Shelf/Sea,3 086 603.15
1995,20,Barents Sea,114 071 274.27
1995,21,Norwegian Sea,40 608 961.32
1995,22,North Sea,396 187 835.94
1995,23,Baltic Sea,261 270 604.65
1995,24,Celtic-Biscay Shelf,485 251 895.69
1995,25,Iberian Coastal,76 271 237.74
1995,26,Mediterranean Sea,463 010 645.49
1995,27,Canary Current,71 120 667.36
1995,28,Guinea Current,249 057 859.72
1995,29,Benguela Current,75 358 506.46
1995,30,Agulhas Current,110 085 057.78
1995,31,Somali Coastal Current,28 857 558.22
1995,32,Arabian Sea,255 848 489.71
1995,33,Red Sea,30 103 560.68
1995,34,Bay of Bengal,181 663 829.76
1995,35,Gulf of Thailand,35 421 021.95
1995,36,South China Sea,161 623 188.39
1995,37,Sulu-Celebes Sea,510 896 343.03
1995,38,Indonesian Sea,228 668 050.75
1995,39,North Australian Shelf,6 586 762.24
1995,40,Northeast Australian Shelf,25 417 638.51
1995,41,East Central Australian Shelf,8 710 352.50
1995,42,Southeast Australian Shelf,52 082 304.88
1995,43,Southwest Australian Shelf,37 247 161.64
1995,44,West Central Australian Shelf,2 409 512.94
1995,45,Northwest Australian Shelf,18 662 768.59
1995,46,New Zealand Shelf,29 035 910.61
1995,47,East China Sea,78 989 240.80
1995,48,Yellow Sea,19 744 020.96
1995,49,Kuroshio Current,120 871 087.86
1995,50,Sea of Japan,76 183 092.22
1995,51,Oyashio Current,6 991 518.56
1995,52,Okhotsk Sea,30 700 646.39
1995,53,West Bering Sea,3 036 981.95
1995,54,Nrothern Bering - Chukchi Sea,17 577 420.67
1995,58,Kara Sea,0.02
1995,59,Greenland Sea,57 360 256.64
1995,60,Faroe Plateau,29 921.00
1995,61,Antarctic,1 097 114.40
1995,62,Black Sea,169 952 858.22
1995,65,Aleutian,8 325 001.43
1996,1,East Bering Sea,29 363 604.13
1996,2,Gulf of Alaska,286 557 158.04
1996,3,California Current,102 699 889.27
1996,4,Gulf of California,14 063 634.88
1996,5,Gulf of Mexico,160 492 153.12
1996,6,Southeast U.S. Continental Shelf,26 736 278.63
1996,7,Northeast U.S. Continental Shelf,235 242 386.25
1996,8,Scotian Shelf,107 595 204.56
1996,9,Newfoundland-Labrador Shelf,128 233 215.54
1996,10,Insular Pacific-Hawaiian,42 224 752.55
1996,11,Pacific Central-American Coastal,102 033 120.34
1996,12,Caribbean Sea,171 061 949.39
1996,13,Humboldt Current,104 633 424.82
1996,14,Patagonian Shelf,63 292 607.07
1996,15,South Brazil Shelf,48 917 849.10
1996,16,East Brazil Shelf,93 933 768.55
1996,17,North Brazil Shelf,50 232 646.04
1996,18,Canadian Eastern Arctic -West Greenland,66 953 413.57
1996,19,Iceland Shelf/Sea,3 061 617.03
1996,20,Barents Sea,114 369 184.97
1996,21,Norwegian Sea,50 912 794.73
1996,22,North Sea,339 144 189.00
1996,23,Baltic Sea,279 960 119.79
1996,24,Celtic-Biscay Shelf,563 645 271.11
1996,25,Iberian Coastal,101 626 331.38
1996,26,Mediterranean Sea,441 690 152.71
1996,27,Canary Current,67 239 953.98
1996,28,Guinea Current,282 911 527.74
1996,29,Benguela Current,26 261 618.88
1996,30,Agulhas Current,134 676 981.80
1996,31,Somali Coastal Current,41 247 480.20
1996,32,Arabian Sea,286 164 485.00
1996,33,Red Sea,33 131 331.97
1996,34,Bay of Bengal,1 356 883 148.01
1996,35,Gulf of Thailand,39 145 847.43
1996,36,South China Sea,153 085 348.73
1996,37,Sulu-Celebes Sea,511 064 009.19
1996,38,Indonesian Sea,216 814 101.41
1996,39,North Australian Shelf,5 301 778.41
1996,40,Northeast Australian Shelf,21 107 573.55
1996,41,East Central Australian Shelf,6 607 065.90
1996,42,Southeast Australian Shelf,43 007 472.95
1996,43,Southwest Australian Shelf,30 395 243.81
1996,44,West Central Australian Shelf,2 133 997.36
1996,45,Northwest Australian Shelf,14 851 794.66
1996,46,New Zealand Shelf,31 219 380.38
1996,47,East China Sea,85 862 489.96
1996,48,Yellow Sea,22 287 215.39
1996,49,Kuroshio Current,123 699 712.93
1996,50,Sea of Japan,79 713 340.17
1996,51,Oyashio Current,6 664 881.99
1996,52,Okhotsk Sea,31 336 454.96
1996,53,West Bering Sea,3 205 942.79
1996,54,Nrothern Bering - Chukchi Sea,18 610 476.80
1996,59,Greenland Sea,58 701 656.63
1996,60,Faroe Plateau,29 136.47
1996,61,Antarctic,3 359 990.14
1996,62,Black Sea,199 894 747.05
1996,65,Aleutian,10 059 947.97
1997,1,East Bering Sea,35 693 691.78
1997,2,Gulf of Alaska,237 750 570.38
1997,3,California Current,120 062 333.82
1997,4,Gulf of California,10 733 042.86
1997,5,Gulf of Mexico,137 376 191.05
1997,6,Southeast U.S. Continental Shelf,23 418 331.64
1997,7,Northeast U.S. Continental Shelf,259 401 062.43
1997,8,Scotian Shelf,134 010 280.45
1997,9,Newfoundland-Labrador Shelf,106 889 566.10
1997,10,Insular Pacific-Hawaiian,44 551 231.97
1997,11,Pacific Central-American Coastal,89 455 320.12
1997,12,Caribbean Sea,141 084 036.09
1997,13,Humboldt Current,107 459 388.96
1997,14,Patagonian Shelf,67 215 749.19
1997,15,South Brazil Shelf,48 964 890.61
1997,16,East Brazil Shelf,91 129 413.12
1997,17,North Brazil Shelf,50 194 730.90
1997,18,Canadian Eastern Arctic -West Greenland,67 789 212.69
1997,19,Iceland Shelf/Sea,3 352 633.23
1997,20,Barents Sea,120 977 693.78
1997,21,Norwegian Sea,44 807 628.77
1997,22,North Sea,375 441 080.77
1997,23,Baltic Sea,292 736 610.47
1997,24,Celtic-Biscay Shelf,547 307 029.92
1997,25,Iberian Coastal,91 301 822.46
1997,26,Mediterranean Sea,447 521 517.77
1997,27,Canary Current,80 984 910.02
1997,28,Guinea Current,283 388 261.70
1997,29,Benguela Current,27 163 670.01
1997,30,Agulhas Current,128 688 129.16
1997,31,Somali Coastal Current,38 403 841.72
1997,32,Arabian Sea,258 098 367.56
1997,33,Red Sea,32 812 703.12
1997,34,Bay of Bengal,1 435 818 734.32
1997,35,Gulf of Thailand,44 408 378.90
1997,36,South China Sea,171 751 123.03
1997,37,Sulu-Celebes Sea,734 778 014.26
1997,38,Indonesian Sea,392 044 505.88
1997,39,North Australian Shelf,5 500 176.72
1997,40,Northeast Australian Shelf,22 922 574.11
1997,41,East Central Australian Shelf,4 716 886.06
1997,42,Southeast Australian Shelf,50 562 957.86
1997,43,Southwest Australian Shelf,34 021 941.94
1997,44,West Central Australian Shelf,2 761 861.12
1997,45,Northwest Australian Shelf,16 593 585.34
1997,46,New Zealand Shelf,30 214 418.73
1997,47,East China Sea,92 484 621.04
1997,48,Yellow Sea,24 768 828.86
1997,49,Kuroshio Current,129 699 754.17
1997,50,Sea of Japan,90 361 967.36
1997,51,Oyashio Current,8 688 456.85
1997,52,Okhotsk Sea,30 019 212.78
1997,53,West Bering Sea,3 389 046.35
1997,54,Nrothern Bering - Chukchi Sea,19 725 039.20
1997,59,Greenland Sea,63 346 806.87
1997,60,Faroe Plateau,11 790.24
1997,61,Antarctic,3 101 134.39
1997,62,Black Sea,172 838 981.75
1997,65,Aleutian,9 283 872.81
1998,1,East Bering Sea,43 534 760.94
1998,2,Gulf of Alaska,288 969 633.59
1998,3,California Current,135 253 270.80
1998,4,Gulf of California,16 226 611.51
1998,5,Gulf of Mexico,147 720 931.00
1998,6,Southeast U.S. Continental Shelf,22 319 474.33
1998,7,Northeast U.S. Continental Shelf,289 133 423.14
1998,8,Scotian Shelf,213 293 785.66
1998,9,Newfoundland-Labrador Shelf,77 434 954.07
1998,10,Insular Pacific-Hawaiian,48 429 563.19
1998,11,Pacific Central-American Coastal,99 667 268.23
1998,12,Caribbean Sea,179 264 589.73
1998,13,Humboldt Current,112 978 464.92
1998,14,Patagonian Shelf,68 962 070.74
1998,15,South Brazil Shelf,57 169 367.98
1998,16,East Brazil Shelf,103 688 315.93
1998,17,North Brazil Shelf,55 647 327.58
1998,18,Canadian Eastern Arctic -West Greenland,77 364 766.31
1998,19,Iceland Shelf/Sea,77 621.74
1998,20,Barents Sea,99 916 828.78
1998,21,Norwegian Sea,56 740 357.12
1998,22,North Sea,389 561 737.41
1998,23,Baltic Sea,304 322 475.49
1998,24,Celtic-Biscay Shelf,586 896 580.10
1998,25,Iberian Coastal,109 648 175.76
1998,26,Mediterranean Sea,467 155 991.62
1998,27,Canary Current,92 030 230.69
1998,28,Guinea Current,323 034 355.30
1998,29,Benguela Current,10 906 500.33
1998,30,Agulhas Current,154 115 247.20
1998,31,Somali Coastal Current,45 631 892.93
1998,32,Arabian Sea,286 543 938.38
1998,33,Red Sea,36 371 623.97
1998,34,Bay of Bengal,1 258 484 960.72
1998,35,Gulf of Thailand,46 952 171.08
1998,36,South China Sea,163 991 494.30
1998,37,Sulu-Celebes Sea,760 798 174.38
1998,38,Indonesian Sea,496 376 006.16
1998,39,North Australian Shelf,5 974 561.34
1998,40,Northeast Australian Shelf,22 866 030.66
1998,41,East Central Australian Shelf,3 530 974.23
1998,42,Southeast Australian Shelf,54 076 664.89
1998,43,Southwest Australian Shelf,34 483 191.65
1998,44,West Central Australian Shelf,2 778 983.11
1998,45,Northwest Australian Shelf,16 556 941.92
1998,46,New Zealand Shelf,39 691 207.33
1998,47,East China Sea,98 892 861.79
1998,48,Yellow Sea,35 882 849.61
1998,49,Kuroshio Current,175 803 148.83
1998,50,Sea of Japan,101 428 693.51
1998,51,Oyashio Current,11 127 871.70
1998,52,Okhotsk Sea,34 192 812.59
1998,53,West Bering Sea,4 376 461.74
1998,54,Nrothern Bering - Chukchi Sea,23 681 005.11
1998,59,Greenland Sea,65 966 690.02
1998,60,Faroe Plateau,155 982.13
1998,61,Antarctic,3 759 800.71
1998,62,Black Sea,170 280 089.11
1998,65,Aleutian,11 346 511.09
1999,1,East Bering Sea,43 059 086.25
1999,2,Gulf of Alaska,268 055 516.71
1999,3,California Current,135 145 003.36
1999,4,Gulf of California,14 527 816.85
1999,5,Gulf of Mexico,141 475 974.09
1999,6,Southeast U.S. Continental Shelf,20 957 944.41
1999,7,Northeast U.S. Continental Shelf,285 644 868.25
1999,8,Scotian Shelf,221 887 164.29
1999,9,Newfoundland-Labrador Shelf,88 923 465.34
1999,10,Insular Pacific-Hawaiian,49 895 439.05
1999,11,Pacific Central-American Coastal,102 473 869.46
1999,12,Caribbean Sea,170 625 271.70
1999,13,Humboldt Current,132 797 455.44
1999,14,Patagonian Shelf,72 717 598.43
1999,15,South Brazil Shelf,51 608 012.29
1999,16,East Brazil Shelf,103 166 323.38
1999,17,North Brazil Shelf,59 717 014.31
1999,18,Canadian Eastern Arctic -West Greenland,77 836 717.24
1999,19,Iceland Shelf/Sea,4 238 829.91
1999,20,Barents Sea,144 450 415.69
1999,21,Norwegian Sea,65 811 273.36
1999,22,North Sea,493 976 973.58
1999,23,Baltic Sea,362 328 478.95
1999,24,Celtic-Biscay Shelf,567 572 751.02
1999,25,Iberian Coastal,92 939 272.43
1999,26,Mediterranean Sea,571 971 573.54
1999,27,Canary Current,121 078 548.84
1999,28,Guinea Current,277 927 648.25
1999,29,Benguela Current,19 047 586.62
1999,30,Agulhas Current,161 496 185.19
1999,31,Somali Coastal Current,44 108 004.05
1999,32,Arabian Sea,311 876 411.91
1999,33,Red Sea,43 872 463.27
1999,34,Bay of Bengal,1 155 748 454.57
1999,35,Gulf of Thailand,205 706 505.79
1999,36,South China Sea,272 618 088.12
1999,37,Sulu-Celebes Sea,666 016 736.65
1999,38,Indonesian Sea,435 371 022.04
1999,39,North Australian Shelf,9 170 233.57
1999,40,Northeast Australian Shelf,22 223 657.19
1999,41,East Central Australian Shelf,3 884 970.73
1999,42,Southeast Australian Shelf,66 384 815.02
1999,43,Southwest Australian Shelf,33 385 852.60
1999,44,West Central Australian Shelf,2 916 327.55
1999,45,Northwest Australian Shelf,17 053 455.53
1999,46,New Zealand Shelf,34 136 200.88
1999,47,East China Sea,99 008 998.42
1999,48,Yellow Sea,35 216 308.55
1999,49,Kuroshio Current,178 405 390.78
1999,50,Sea of Japan,100 482 946.27
1999,51,Oyashio Current,10 176 857.06
1999,52,Okhotsk Sea,31 069 609.30
1999,53,West Bering Sea,3 955 043.45
1999,54,Nrothern Bering - Chukchi Sea,22 535 587.43
1999,59,Greenland Sea,68 631 608.36
1999,60,Faroe Plateau,4 740 992.07
1999,61,Antarctic,2 429 839.47
1999,62,Black Sea,178 835 124.36
1999,65,Aleutian,11 215 166.40
2000,1,East Bering Sea,41 137 224.14
2000,2,Gulf of Alaska,262 834 982.00
2000,3,California Current,131 828 543.28
2000,4,Gulf of California,13 826 387.39
2000,5,Gulf of Mexico,151 867 208.54
2000,6,Southeast U.S. Continental Shelf,20 633 535.39
2000,7,Northeast U.S. Continental Shelf,287 198 761.65
2000,8,Scotian Shelf,158 374 603.92
2000,9,Newfoundland-Labrador Shelf,65 819 969.15
2000,10,Insular Pacific-Hawaiian,49 268 129.62
2000,11,Pacific Central-American Coastal,115 777 373.47
2000,12,Caribbean Sea,197 698 680.39
2000,13,Humboldt Current,132 022 088.21
2000,14,Patagonian Shelf,84 729 244.24
2000,15,South Brazil Shelf,59 944 935.78
2000,16,East Brazil Shelf,71 038 996.78
2000,17,North Brazil Shelf,66 853 861.79
2000,18,Canadian Eastern Arctic -West Greenland,79 034 018.30
2000,19,Iceland Shelf/Sea,81 806.95
2000,20,Barents Sea,122 324 695.21
2000,21,Norwegian Sea,59 374 855.09
2000,22,North Sea,458 277 987.69
2000,23,Baltic Sea,339 348 788.94
2000,24,Celtic-Biscay Shelf,589 742 398.81
2000,25,Iberian Coastal,152 644 442.81
2000,26,Mediterranean Sea,497 394 054.28
2000,27,Canary Current,113 697 816.60
2000,28,Guinea Current,259 412 327.72
2000,29,Benguela Current,23 410 306.72
2000,30,Agulhas Current,168 958 558.35
2000,31,Somali Coastal Current,48 341 869.05
2000,32,Arabian Sea,339 450 249.70
2000,33,Red Sea,50 470 201.45
2000,34,Bay of Bengal,1 088 741 836.62
2000,35,Gulf of Thailand,77 534 594.74
2000,36,South China Sea,129 066 942.20
2000,37,Sulu-Celebes Sea,778 832 686.69
2000,38,Indonesian Sea,599 393 079.16
2000,39,North Australian Shelf,7 406 872.78
2000,40,Northeast Australian Shelf,22 632 340.36
2000,41,East Central Australian Shelf,3 985 392.19
2000,42,Southeast Australian Shelf,59 672 907.06
2000,43,Southwest Australian Shelf,33 471 868.58
2000,44,West Central Australian Shelf,2 529 430.19
2000,45,Northwest Australian Shelf,16 985 193.18
2000,46,New Zealand Shelf,32 142 683.97
2000,47,East China Sea,100 380 406.86
2000,48,Yellow Sea,36 907 203.28
2000,49,Kuroshio Current,170 873 336.28
2000,50,Sea of Japan,92 154 095.03
2000,51,Oyashio Current,12 224 558.01
2000,52,Okhotsk Sea,30 357 575.91
2000,53,West Bering Sea,3 583 654.88
2000,54,Nrothern Bering - Chukchi Sea,21 898 954.70
2000,58,Kara Sea,977.73
2000,59,Greenland Sea,69 888 852.92
2000,60,Faroe Plateau,41 557.99
2000,61,Antarctic,3 789 142.62
2000,62,Black Sea,233 356 316.09
2000,65,Aleutian,10 793 114.65
2001,1,East Bering Sea,46 835 522.59
2001,2,Gulf of Alaska,281 030 257.91
2001,3,California Current,171 113 991.27
2001,4,Gulf of California,20 575 226.87
2001,5,Gulf of Mexico,175 929 491.99
2001,6,Southeast U.S. Continental Shelf,25 739 538.38
2001,7,Northeast U.S. Continental Shelf,330 373 367.15
2001,8,Scotian Shelf,188 487 434.13
2001,9,Newfoundland-Labrador Shelf,82 520 925.62
2001,10,Insular Pacific-Hawaiian,58 912 144.71
2001,11,Pacific Central-American Coastal,145 278 185.16
2001,12,Caribbean Sea,193 221 847.64
2001,13,Humboldt Current,147 572 713.72
2001,14,Patagonian Shelf,84 063 972.20
2001,15,South Brazil Shelf,71 653 660.99
2001,16,East Brazil Shelf,78 674 723.22
2001,17,North Brazil Shelf,70 020 359.88
2001,18,Canadian Eastern Arctic -West Greenland,89 916 774.21
2001,19,Iceland Shelf/Sea,101 027.10
2001,20,Barents Sea,142 330 150.13
2001,21,Norwegian Sea,60 055 585.62
2001,22,North Sea,395 221 587.86
2001,23,Baltic Sea,401 058 787.65
2001,24,Celtic-Biscay Shelf,730 519 160.05
2001,25,Iberian Coastal,144 363 422.91
2001,26,Mediterranean Sea,582 093 261.98
2001,27,Canary Current,104 145 946.62
2001,28,Guinea Current,314 962 138.04
2001,29,Benguela Current,65 127 246.77
2001,30,Agulhas Current,197 620 455.88
2001,31,Somali Coastal Current,58 272 045.35
2001,32,Arabian Sea,406 814 414.10
2001,33,Red Sea,65 001 631.95
2001,34,Bay of Bengal,1 394 602 879.13
2001,35,Gulf of Thailand,34 874 298.39
2001,36,South China Sea,176 859 654.40
2001,37,Sulu-Celebes Sea,687 969 383.96
2001,38,Indonesian Sea,510 005 645.13
2001,39,North Australian Shelf,8 074 139.20
2001,40,Northeast Australian Shelf,26 111 033.48
2001,41,East Central Australian Shelf,2 750 012.17
2001,42,Southeast Australian Shelf,52 179 509.29
2001,43,Southwest Australian Shelf,38 243 731.46
2001,44,West Central Australian Shelf,3 871 483.54
2001,45,Northwest Australian Shelf,19 255 650.70
2001,46,New Zealand Shelf,35 100 805.13
2001,47,East China Sea,107 567 832.97
2001,48,Yellow Sea,42 067 930.55
2001,49,Kuroshio Current,197 947 596.97
2001,50,Sea of Japan,112 906 826.48
2001,51,Oyashio Current,11 949 239.75
2001,52,Okhotsk Sea,34 442 906.67
2001,53,West Bering Sea,5 213 626.67
2001,54,Nrothern Bering - Chukchi Sea,25 000 768.32
2001,58,Kara Sea,1 160.92
2001,59,Greenland Sea,75 504 334.74
2001,60,Faroe Plateau,98 387.06
2001,61,Antarctic,2 910 318.63
2001,62,Black Sea,232 026 379.24
2001,65,Aleutian,12 416 482.15
2002,1,East Bering Sea,43 454 663.62
2002,2,Gulf of Alaska,260 507 920.86
2002,3,California Current,153 076 734.94
2002,4,Gulf of California,17 929 964.50
2002,5,Gulf of Mexico,172 304 543.97
2002,6,Southeast U.S. Continental Shelf,26 788 733.48
2002,7,Northeast U.S. Continental Shelf,300 386 136.78
2002,8,Scotian Shelf,193 226 855.59
2002,9,Newfoundland-Labrador Shelf,82 066 817.99
2002,10,Insular Pacific-Hawaiian,53 407 145.22
2002,11,Pacific Central-American Coastal,121 849 373.58
2002,12,Caribbean Sea,178 102 691.58
2002,13,Humboldt Current,144 497 501.36
2002,14,Patagonian Shelf,87 798 459.81
2002,15,South Brazil Shelf,68 401 350.01
2002,16,East Brazil Shelf,68 685 059.79
2002,17,North Brazil Shelf,70 477 175.99
2002,18,Canadian Eastern Arctic -West Greenland,85 871 014.52
2002,19,Iceland Shelf/Sea,840 012.51
2002,20,Barents Sea,132 609 840.51
2002,21,Norwegian Sea,51 530 890.96
2002,22,North Sea,364 752 588.24
2002,23,Baltic Sea,345 746 624.12
2002,24,Celtic-Biscay Shelf,788 717 348.82
2002,25,Iberian Coastal,135 723 099.00
2002,26,Mediterranean Sea,542 519 208.61
2002,27,Canary Current,95 557 998.26
2002,28,Guinea Current,312 618 787.56
2002,29,Benguela Current,75 566 104.76
2002,30,Agulhas Current,196 918 654.49
2002,31,Somali Coastal Current,66 364 186.78
2002,32,Arabian Sea,409 022 999.36
2002,33,Red Sea,59 562 575.67
2002,34,Bay of Bengal,1 365 901 980.03
2002,35,Gulf of Thailand,113 278 116.44
2002,36,South China Sea,196 351 549.33
2002,37,Sulu-Celebes Sea,779 499 242.19
2002,38,Indonesian Sea,576 960 221.58
2002,39,North Australian Shelf,7 660 182.75
2002,40,Northeast Australian Shelf,24 448 505.11
2002,41,East Central Australian Shelf,3 128 481.85
2002,42,Southeast Australian Shelf,49 925 332.89
2002,43,Southwest Australian Shelf,36 305 239.38
2002,44,West Central Australian Shelf,3 718 126.24
2002,45,Northwest Australian Shelf,18 757 860.88
2002,46,New Zealand Shelf,36 955 674.26
2002,47,East China Sea,104 233 246.19
2002,48,Yellow Sea,39 691 305.14
2002,49,Kuroshio Current,177 528 198.41
2002,50,Sea of Japan,112 016 983.48
2002,51,Oyashio Current,9 414 921.96
2002,52,Okhotsk Sea,41 397 485.40
2002,53,West Bering Sea,4 275 430.57
2002,54,Nrothern Bering - Chukchi Sea,22 136 541.38
2002,58,Kara Sea,884.91
